LowAlpha,LowAlphaPhase,HighAlpha,HighAlphaPhase,LowBeta,LowBetaPhase,HighBeta,HighBetaPhase,LowGamma,LowGammePhase,HighGamma,HighGammaPhase,AvgAlpha ,AvgBeta,AvgGamma,AvgAlphaPrevious1,AvgBetaPrevious1,AvgGammaPrevious1,AvgAlphaPrevious2,AvgBetaPrevious2,AvgGammaPrevious2,AvgAlphaPrevious3,AvgBetaPrevious3,AvgGammaPrevious3,AvgAlphaPrevious4,AvgBetaPrevious4,AvgGammaPrevious4,AvgAlphaPrevious5,AvgBetaPrevious5,AvgGammaPrevious5,eyesC
1585.406274,0.288841273,988.8910078,-0.685062286,1259.675583,0.707348639,454.5602048,-0.914013039,637.883322,-0.015131334,879.0909846,-0.307385998,1287.148641,857.1178942,758.4871533,1274.979541,745.9111414,760.9893317,1315.725061,663.3868736,738.756512,1854.382754,764.3148899,852.6203014,1768.528331,875.1296088,674.085937,2143.080504,771.8069526,799.9704056,0
1387.822867,-0.624054468,782.874002,0.247828084,1328.584241,-1.216204147,669.681466,-1.488261488,608.990223,-0.49919566,869.4217507,-0.347173645,1085.348435,999.1328536,739.2059868,1287.148641,857.1178942,758.4871533,1274.979541,745.9111414,760.9893317,1315.725061,663.3868736,738.756512,1854.382754,764.3148899,852.6203014,1768.528331,875.1296088,674.085937,0
1352.18323,-1.650218006,745.6753117,1.392452184,1152.510819,0.731127923,614.722997,-0.097640311,741.8212586,-0.476280261,1004.694113,-0.636017594,1048.929271,883.616908,873.2576857,1085.348435,999.1328536,739.2059868,1287.148641,857.1178942,758.4871533,1274.979541,745.9111414,760.9893317,1315.725061,663.3868736,738.756512,1854.382754,764.3148899,852.6203014,0
1288.124039,0.141446946,1114.363054,2.280251565,1083.977161,-1.126635514,624.9401451,-1.312425356,844.247288,-0.630329069,922.8363989,-0.99345554,1201.243547,854.4586531,883.5418434,1048.929271,883.616908,873.2576857,1085.348435,999.1328536,739.2059868,1287.148641,857.1178942,758.4871533,1274.979541,745.9111414,760.9893317,1315.725061,663.3868736,738.756512,0
1331.968479,2.333059696,1190.902791,0.602165288,1098.214825,2.22633712,593.4506546,-0.464294213,893.198256,0.189025847,872.3328673,0.261403821,1261.435635,845.8327399,882.7655616,1201.243547,854.4586531,883.5418434,1048.929271,883.616908,873.2576857,1085.348435,999.1328536,739.2059868,1287.148641,857.1178942,758.4871533,1274.979541,745.9111414,760.9893317,0
1260.574849,-0.44999109,1102.529503,-1.123663364,862.4005288,-0.408821423,695.577558,-0.974109443,769.4302712,-0.436037259,959.2493965,-0.509480958,1181.552176,778.9890434,864.3398339,1261.435635,845.8327399,882.7655616,1201.243547,854.4586531,883.5418434,1048.929271,883.616908,873.2576857,1085.348435,999.1328536,739.2059868,1287.148641,857.1178942,758.4871533,0
1110.941996,-0.719433458,742.9424394,-0.198644359,1182.181909,-1.367091519,655.6494581,-0.657500967,765.3875703,0.952019971,917.844814,0.20006361,926.9422177,918.9156834,841.6161921,1181.552176,778.9890434,864.3398339,1261.435635,845.8327399,882.7655616,1201.243547,854.4586531,883.5418434,1048.929271,883.616908,873.2576857,1085.348435,999.1328536,739.2059868,0
946.5412065,1.366322998,976.0206486,-1.197650732,812.9064404,0.481413333,582.529565,0.039195017,805.9624686,0.340081264,1020.660266,0.025378884,961.2809275,697.7180027,913.3113672,926.9422177,918.9156834,841.6161921,1181.552176,778.9890434,864.3398339,1261.435635,845.8327399,882.7655616,1201.243547,854.4586531,883.5418434,1048.929271,883.616908,873.2576857,0
1184.511654,0.605815344,909.0323317,-0.470019914,841.935426,0.998431242,636.5898873,0.39040409,850.3596205,0.809028259,1059.280571,0.490754907,1046.771993,739.2626566,954.8200956,961.2809275,697.7180027,913.3113672,926.9422177,918.9156834,841.6161921,1181.552176,778.9890434,864.3398339,1261.435635,845.8327399,882.7655616,1201.243547,854.4586531,883.5418434,0
1145.832001,-0.593261853,1101.444411,0.317780488,632.6152615,-0.696546265,647.0237721,0.323424175,692.8091155,-1.047485929,1093.095889,-0.491915091,1123.638206,639.8195168,892.9525024,1046.771993,739.2626566,954.8200956,961.2809275,697.7180027,913.3113672,926.9422177,918.9156834,841.6161921,1181.552176,778.9890434,864.3398339,1261.435635,845.8327399,882.7655616,0
858.7057161,-1.99749531,891.0310599,1.184617611,525.1199413,1.311678888,522.1835829,0.378547729,670.2306994,0.077232754,1091.324631,0.305335821,874.868388,523.6517621,880.7776654,1123.638206,639.8195168,892.9525024,1046.771993,739.2626566,954.8200956,961.2809275,697.7180027,913.3113672,926.9422177,918.9156834,841.6161921,1181.552176,778.9890434,864.3398339,0
536.8934051,0.171537081,974.1216672,1.601140042,551.2439389,-0.495842695,470.7949807,-0.304838007,670.8980931,0.157838766,1112.252556,-0.137580729,755.5075362,511.0194598,891.5753246,874.868388,523.6517621,880.7776654,1123.638206,639.8195168,892.9525024,1046.771993,739.2626566,954.8200956,961.2809275,697.7180027,913.3113672,926.9422177,918.9156834,841.6161921,0
1294.800422,1.183885764,2095.791019,1.399234599,1463.656727,1.828194249,929.4457488,0.971316258,604.3795856,0.651914283,1064.484255,-0.07741275,1695.295721,1196.551238,834.4319203,755.5075362,511.0194598,891.5753246,874.868388,523.6517621,880.7776654,1123.638206,639.8195168,892.9525024,1046.771993,739.2626566,954.8200956,961.2809275,697.7180027,913.3113672,0
3315.90145,-1.024691917,1788.295283,0.561209764,799.9787449,-0.540773469,698.4955079,-0.378056641,829.2154809,-0.364858235,1139.301407,-0.02646625,2552.098367,749.2371264,984.2584441,1695.295721,1196.551238,834.4319203,755.5075362,511.0194598,891.5753246,874.868388,523.6517621,880.7776654,1123.638206,639.8195168,892.9525024,1046.771993,739.2626566,954.8200956,0
4633.412849,-1.962572345,1764.528671,0.437255925,1280.326933,1.407509546,763.1086182,0.046668804,699.5789715,0.100749298,1057.51351,0.070024853,3198.97076,1021.717776,878.5462409,2552.098367,749.2371264,984.2584441,1695.295721,1196.551238,834.4319203,755.5075362,511.0194598,891.5753246,874.868388,523.6517621,880.7776654,1123.638206,639.8195168,892.9525024,0
5108.392341,0.452704598,1478.717726,-0.59812056,1442.612552,-0.741780759,794.1778519,-0.371113668,742.4324599,-0.464093598,1070.629855,0.063138519,3293.555033,1118.395202,906.5311576,3198.97076,1021.717776,878.5462409,2552.098367,749.2371264,984.2584441,1695.295721,1196.551238,834.4319203,755.5075362,511.0194598,891.5753246,874.868388,523.6517621,880.7776654,0
4366.980848,-0.534966968,1877.769167,-0.970875129,1381.014519,-0.666370954,859.5046427,-0.387001493,815.1900116,-0.31828854,883.6118363,-0.333865458,3122.375008,1120.259581,849.4009239,3293.555033,1118.395202,906.5311576,3198.97076,1021.717776,878.5462409,2552.098367,749.2371264,984.2584441,1695.295721,1196.551238,834.4319203,755.5075362,511.0194598,891.5753246,0
4691.019386,1.601765032,1735.737707,-1.248250859,1258.328193,-0.459114591,863.1314267,-0.565036434,803.0051469,-0.579250266,850.6213712,-0.300103216,3213.378547,1060.72981,826.8132591,3122.375008,1120.259581,849.4009239,3293.555033,1118.395202,906.5311576,3198.97076,1021.717776,878.5462409,2552.098367,749.2371264,984.2584441,1695.295721,1196.551238,834.4319203,0
4959.989475,0.702000702,2111.81035,-1.211017508,1393.774994,-0.074057499,928.8097046,-0.964189281,803.0123195,-0.76368519,812.0781503,-1.073342544,3535.899913,1161.292349,807.5452349,3213.378547,1060.72981,826.8132591,3122.375008,1120.259581,849.4009239,3293.555033,1118.395202,906.5311576,3198.97076,1021.717776,878.5462409,2552.098367,749.2371264,984.2584441,0
4707.586888,-0.224744549,1900.194259,-1.177783091,1350.327583,0.061722436,856.1729925,-0.850846478,662.6531157,-0.731876084,651.0549332,-0.335161949,3303.890573,1103.250288,656.8540244,3535.899913,1161.292349,807.5452349,3213.378547,1060.72981,826.8132591,3122.375008,1120.259581,849.4009239,3293.555033,1118.395202,906.5311576,3198.97076,1021.717776,878.5462409,0
4211.466485,1.956531724,2078.386936,-1.150061618,1383.50099,-0.808789919,791.5534857,-0.693734962,653.2270663,-0.414642034,614.1206684,-0.337126253,3144.926711,1087.527238,633.6738673,3303.890573,1103.250288,656.8540244,3535.899913,1161.292349,807.5452349,3213.378547,1060.72981,826.8132591,3122.375008,1120.259581,849.4009239,3293.555033,1118.395202,906.5311576,0
4356.265784,0.941329112,1814.68732,-0.976098829,1425.000641,-0.430993885,769.5148552,-0.007167237,586.7945481,-0.481303676,586.2000952,-0.535359095,3085.476552,1097.257748,586.4973217,3144.926711,1087.527238,633.6738673,3303.890573,1103.250288,656.8540244,3535.899913,1161.292349,807.5452349,3213.378547,1060.72981,826.8132591,3122.375008,1120.259581,849.4009239,0
4316.041958,-0.348854773,2822.102829,-1.366374588,1037.429595,-0.774337266,984.9522574,-0.870909107,630.6405773,-0.637486239,649.8550988,-0.170404281,3569.072394,1011.190926,640.247838,3085.476552,1097.257748,586.4973217,3144.926711,1087.527238,633.6738673,3303.890573,1103.250288,656.8540244,3535.899913,1161.292349,807.5452349,3213.378547,1060.72981,826.8132591,0
1882.569219,-0.615492159,904.9015365,-1.545466896,508.8663335,-0.903878824,486.2835132,-2.299930971,391.1717792,-0.886948991,478.8649258,-0.458467673,1393.735378,497.5749234,435.0183525,3569.072394,1011.190926,640.247838,3085.476552,1097.257748,586.4973217,3144.926711,1087.527238,633.6738673,3303.890573,1103.250288,656.8540244,3535.899913,1161.292349,807.5452349,0
978.4555252,-1.196029848,335.6937111,-0.113381629,498.8382423,0.534078981,395.5307962,-0.007378904,358.3489681,-0.231182552,443.3108107,-1.051339074,657.0746181,447.1845192,400.8298894,1393.735378,497.5749234,435.0183525,3569.072394,1011.190926,640.247838,3085.476552,1097.257748,586.4973217,3144.926711,1087.527238,633.6738673,3303.890573,1103.250288,656.8540244,0
630.1392119,1.781303183,1027.585951,1.411615178,929.4595579,1.821420117,541.4828861,1.004023809,384.3808565,1.154396305,465.5803926,0.762157922,828.8625816,735.471222,424.9806245,657.0746181,447.1845192,400.8298894,1393.735378,497.5749234,435.0183525,3569.072394,1011.190926,640.247838,3085.476552,1097.257748,586.4973217,3144.926711,1087.527238,633.6738673,0
1211.575115,-0.164320923,502.6440281,1.796975602,445.4048089,0.646498702,555.6628571,1.152439005,447.4159012,-0.978888856,466.8937418,-0.508211772,857.1095717,500.533833,457.1548215,828.8625816,735.471222,424.9806245,657.0746181,447.1845192,400.8298894,1393.735378,497.5749234,435.0183525,3569.072394,1011.190926,640.247838,3085.476552,1097.257748,586.4973217,0
2633.988443,-0.251311729,411.3857527,0.227581821,1245.812688,0.996309005,715.9273178,1.37271053,714.804577,-1.462248006,672.9108814,-1.249904049,1522.687098,980.8700031,693.8577292,857.1095717,500.533833,457.1548215,828.8625816,735.471222,424.9806245,657.0746181,447.1845192,400.8298894,1393.735378,497.5749234,435.0183525,3569.072394,1011.190926,640.247838,0
2857.369052,2.199082827,932.400065,0.235540821,1199.206949,1.23639118,676.4887855,0.728299147,599.4905245,-0.401131968,762.4638029,-0.307192512,1894.884559,937.8478671,680.9771637,1522.687098,980.8700031,693.8577292,857.1095717,500.533833,457.1548215,828.8625816,735.471222,424.9806245,657.0746181,447.1845192,400.8298894,1393.735378,497.5749234,435.0183525,0
2416.361873,1.571035568,1248.635372,0.438442366,1084.781193,1.945867181,972.9127232,0.415532463,773.1149039,-0.064313356,883.4901914,-0.110094791,1832.498623,1028.846958,828.3025476,1894.884559,937.8478671,680.9771637,1522.687098,980.8700031,693.8577292,857.1095717,500.533833,457.1548215,828.8625816,735.471222,424.9806245,657.0746181,447.1845192,400.8298894,0
1772.753671,0.390750145,1380.073452,0.727508009,1092.680677,0.543775042,912.9650008,0.507879978,739.7349074,-0.53674777,944.5962141,-0.052802067,1576.413562,1002.822839,842.1655607,1832.498623,1028.846958,828.3025476,1894.884559,937.8478671,680.9771637,1522.687098,980.8700031,693.8577292,857.1095717,500.533833,457.1548215,828.8625816,735.471222,424.9806245,0
2261.829972,2.30869971,1396.708963,0.979620765,1196.315981,1.140206488,1098.041453,0.771138801,775.2958761,-0.01597448,999.481787,0.211907455,1829.269468,1147.178717,887.3888315,1576.413562,1002.822839,842.1655607,1832.498623,1028.846958,828.3025476,1894.884559,937.8478671,680.9771637,1522.687098,980.8700031,693.8577292,857.1095717,500.533833,457.1548215,0
2492.025573,1.710311554,1207.887871,-0.745229202,1079.026137,0.259313548,1044.875024,0.461874925,785.4977382,-0.431558716,970.6274164,-0.204907931,1849.956722,1061.95058,878.0625773,1829.269468,1147.178717,887.3888315,1576.413562,1002.822839,842.1655607,1832.498623,1028.846958,828.3025476,1894.884559,937.8478671,680.9771637,1522.687098,980.8700031,693.8577292,0
1732.261216,0.879264931,1363.572998,0.348555231,1102.794405,1.144371718,975.910849,-0.062561111,731.7185986,-0.044008121,1014.633029,0.861349363,1547.917107,1039.352627,873.175814,1849.956722,1061.95058,878.0625773,1829.269468,1147.178717,887.3888315,1576.413562,1002.822839,842.1655607,1832.498623,1028.846958,828.3025476,1894.884559,937.8478671,680.9771637,0
1108.149409,0.232673678,1384.492473,-0.981728861,1213.291194,-0.64291766,963.1216292,0.831554609,696.3753161,0.499420422,961.1933534,0.071752752,1246.320941,1088.206411,828.7843348,1547.917107,1039.352627,873.175814,1849.956722,1061.95058,878.0625773,1829.269468,1147.178717,887.3888315,1576.413562,1002.822839,842.1655607,1832.498623,1028.846958,828.3025476,0
792.2941258,-1.228827693,1756.565987,-2.327221106,1058.874742,0.080540689,965.8003829,0.909772632,673.2978021,0.550505177,965.4857549,-0.20843005,1274.430056,1012.337562,819.3917785,1246.320941,1088.206411,828.7843348,1547.917107,1039.352627,873.175814,1849.956722,1061.95058,878.0625773,1829.269468,1147.178717,887.3888315,1576.413562,1002.822839,842.1655607,0
583.3052603,0.915944434,1050.540596,-0.949104697,1024.355333,0.754462939,906.6013491,-0.478897925,750.6301644,0.357477013,987.136064,-0.249057124,816.9229283,965.4783411,868.8831142,1274.430056,1012.337562,819.3917785,1246.320941,1088.206411,828.7843348,1547.917107,1039.352627,873.175814,1849.956722,1061.95058,878.0625773,1829.269468,1147.178717,887.3888315,0
1480.40114,0.166857258,827.2000805,-0.299309441,1162.254441,0.14868378,818.0466503,-0.345370566,737.0779971,1.071511489,932.7559462,1.205313588,1153.80061,990.1505454,834.9169716,816.9229283,965.4783411,868.8831142,1274.430056,1012.337562,819.3917785,1246.320941,1088.206411,828.7843348,1547.917107,1039.352627,873.175814,1849.956722,1061.95058,878.0625773,0
1557.31496,-0.843683599,984.7016925,-1.474915901,1059.53275,-0.441159994,788.3352289,-0.423371563,755.6660073,0.58779905,911.30985,0.27346576,1271.008326,923.9339893,833.4879286,1153.80061,990.1505454,834.9169716,816.9229283,965.4783411,868.8831142,1274.430056,1012.337562,819.3917785,1246.320941,1088.206411,828.7843348,1547.917107,1039.352627,873.175814,0
1226.595016,-1.805614395,996.6814549,-1.552741793,1041.73748,-0.14298289,890.9360802,-0.078470239,632.7280827,0.381176311,721.8435104,0.410370443,1111.638235,966.33678,677.2857966,1271.008326,923.9339893,833.4879286,1153.80061,990.1505454,834.9169716,816.9229283,965.4783411,868.8831142,1274.430056,1012.337562,819.3917785,1246.320941,1088.206411,828.7843348,0
1245.462101,0.535839873,876.7521615,-1.089525925,998.9011052,-0.61821582,766.9775473,0.589293227,662.787404,0.108494245,888.4229475,0.303711049,1061.107131,882.9393263,775.6051758,1111.638235,966.33678,677.2857966,1271.008326,923.9339893,833.4879286,1153.80061,990.1505454,834.9169716,816.9229283,965.4783411,868.8831142,1274.430056,1012.337562,819.3917785,0
1290.934632,-0.602672499,842.3067232,-0.35378736,918.8810128,1.376313363,713.9989192,0.029842415,668.9720116,0.576408342,840.4762913,0.36760551,1066.620677,816.439966,754.7241515,1061.107131,882.9393263,775.6051758,1111.638235,966.33678,677.2857966,1271.008326,923.9339893,833.4879286,1153.80061,990.1505454,834.9169716,816.9229283,965.4783411,868.8831142,0
1239.529261,-1.299334774,884.0584607,0.048092896,843.6473045,-0.818389365,693.5497072,-0.0657246,656.794164,-0.295563013,897.1711198,-0.923590432,1061.793861,768.5985059,776.9826419,1066.620677,816.439966,754.7241515,1061.107131,882.9393263,775.6051758,1111.638235,966.33678,677.2857966,1271.008326,923.9339893,833.4879286,1153.80061,990.1505454,834.9169716,0
955.7358193,-1.347079207,1332.020656,-0.530065333,975.6170376,-0.889968552,924.3773272,-0.434940876,476.8693273,-0.439678041,787.4630969,-0.370108922,1143.878238,949.9971824,632.1662121,1061.793861,768.5985059,776.9826419,1066.620677,816.439966,754.7241515,1061.107131,882.9393263,775.6051758,1111.638235,966.33678,677.2857966,1271.008326,923.9339893,833.4879286,0
898.9844169,-1.204369065,1336.782059,-1.676079411,952.3732333,-0.526310331,922.5843685,-0.779539128,492.5120866,-0.017100529,805.5338058,0.034205183,1117.883238,937.4788009,649.0229462,1143.878238,949.9971824,632.1662121,1061.793861,768.5985059,776.9826419,1066.620677,816.439966,754.7241515,1061.107131,882.9393263,775.6051758,1111.638235,966.33678,677.2857966,0
990.5927533,-0.231106053,1172.280707,-1.042799356,871.3691031,-0.821760218,892.1011623,0.249980374,455.6047771,0.530346083,741.5886617,0.514191831,1081.43673,881.7351327,598.5967194,1117.883238,937.4788009,649.0229462,1143.878238,949.9971824,632.1662121,1061.793861,768.5985059,776.9826419,1066.620677,816.439966,754.7241515,1061.107131,882.9393263,775.6051758,0
729.8353718,-0.787670951,1134.853583,-0.434529424,828.4581256,0.905460329,887.6377818,-0.114345755,592.2882963,0.65090713,847.3294303,0.286387908,932.3444774,858.0479537,719.8088633,1081.43673,881.7351327,598.5967194,1117.883238,937.4788009,649.0229462,1143.878238,949.9971824,632.1662121,1061.793861,768.5985059,776.9826419,1066.620677,816.439966,754.7241515,0
680.8410916,-2.105972063,1207.183082,0.193997771,767.0769439,0.262741652,889.2996112,0.460134472,538.245787,0.210710058,838.5059275,0.298430233,944.0120867,828.1882776,688.3758573,932.3444774,858.0479537,719.8088633,1081.43673,881.7351327,598.5967194,1117.883238,937.4788009,649.0229462,1143.878238,949.9971824,632.1662121,1061.793861,768.5985059,776.9826419,0
861.622257,0.136709716,1336.037788,0.867846349,716.4827649,-0.365229689,919.3075896,-0.415816118,531.3469929,-0.146366615,840.0411191,-0.097827939,1098.830023,817.8951772,685.694056,944.0120867,828.1882776,688.3758573,932.3444774,858.0479537,719.8088633,1081.43673,881.7351327,598.5967194,1117.883238,937.4788009,649.0229462,1143.878238,949.9971824,632.1662121,0
1153.39954,2.004766455,1071.562459,1.044214504,977.012707,0.3051234,1016.049513,-0.400660182,562.8933445,1.265738309,729.1205889,0.632648582,1112.481,996.5311098,646.0069667,1098.830023,817.8951772,685.694056,944.0120867,828.1882776,688.3758573,932.3444774,858.0479537,719.8088633,1081.43673,881.7351327,598.5967194,1117.883238,937.4788009,649.0229462,0
850.9366683,-1.488694166,647.9196222,-1.697171542,927.3343478,-0.808466068,955.8147192,1.606386265,409.6227539,0.855645478,813.6090374,1.263304839,749.4281453,941.5745335,611.6158957,1112.481,996.5311098,646.0069667,1098.830023,817.8951772,685.694056,944.0120867,828.1882776,688.3758573,932.3444774,858.0479537,719.8088633,1081.43673,881.7351327,598.5967194,0
